Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume
2023-01-13 08:00:00,1408.11,1424.48,1401.61,1421.98,153626.3613,2023-01-13 15:59:59.999,216907405.40527,212281,79872.6308,112792546.300391
2023-01-13 16:00:00,1421.98,1464.0,1406.96,1451.2,231738.6843,2023-01-13 23:59:59.999,332361996.969123,299213,121216.9575,173779746.088454
2023-01-14 00:00:00,1451.21,1599.98,1449.14,1553.43,460906.1153,2023-01-14 07:59:59.999,709558770.479172,551737,244506.4664,376131776.453006
2023-01-14 08:00:00,1553.43,1564.69,1503.34,1525.18,353600.976,2023-01-14 15:59:59.999,540884834.773669,429730,172195.8765,263427604.597564
2023-01-14 16:00:00,1525.19,1559.91,1523.18,1549.9,126184.6861,2023-01-14 23:59:59.999,193840212.93633,206332,66139.879,101618797.526653
2023-01-15 00:00:00,1549.91,1552.22,1516.03,1529.16,113688.7695,2023-01-15 07:59:59.999,173665776.91209,185588,53907.7247,82328414.343251
2023-01-15 08:00:00,1529.16,1560.16,1518.76,1556.35,130138.5779,2023-01-15 15:59:59.999,199781992.335614,194173,67042.6717,102936079.320752
2023-01-15 16:00:00,1556.35,1566.66,1533.0,1552.52,144005.3664,2023-01-15 23:59:59.999,223178983.050139,210419,71549.2925,110913583.485998
2023-01-16 00:00:00,1552.52,1584.58,1540.54,1565.95,192123.5063,2023-01-16 07:59:59.999,301351179.383847,255464,93732.7429,147003139.453254
2023-01-16 08:00:00,1565.96,1566.25,1521.31,1549.97,187043.2842,2023-01-16 15:59:59.999,288323932.873274,268854,88087.7538,135795530.233006
2023-01-16 16:00:00,1549.97,1604.5,1545.71,1576.94,195456.1048,2023-01-16 23:59:59.999,308278640.672863,278125,101532.9399,160159936.342219
2023-01-17 00:00:00,1576.94,1582.6,1541.15,1563.35,136595.2542,2023-01-17 07:59:59.999,213570151.227846,218955,66947.9755,104704615.849512
2023-01-17 08:00:00,1563.35,1609.0,1558.2,1571.4,228742.144,2023-01-17 15:59:59.999,360551520.328627,279117,115016.736,181321772.056134
2023-01-17 16:00:00,1571.41,1599.14,1563.69,1565.57,141434.3237,2023-01-17 23:59:59.999,223430948.630864,205253,71835.7503,113485850.796075
2023-01-18 00:00:00,1565.56,1592.01,1562.93,1583.14,120889.1915,2023-01-18 07:59:59.999,191099961.819778,165571,64233.8208,101547625.854751
2023-01-18 08:00:00,1583.14,1610.0,1533.02,1549.75,281860.0988,2023-01-18 15:59:59.999,444819550.840636,316691,141359.8898,223152228.742861
2023-01-18 16:00:00,1549.63,1566.88,1501.39,1511.43,349785.5954,2023-01-18 23:59:59.999,536323655.069449,431325,173855.6359,266541055.76687
2023-01-19 00:00:00,1511.44,1532.5,1509.15,1528.65,68357.4742,2023-01-19 07:59:59.999,104113402.941378,123520,35612.0149,54241875.889329
2023-01-19 08:00:00,1528.65,1547.86,1513.33,1533.09,129588.831,2023-01-19 15:59:59.999,197999637.990311,176023,64535.2469,98620821.565419
2023-01-19 16:00:00,1533.09,1564.43,1522.65,1551.09,110733.1593,2023-01-19 23:59:59.999,171107770.003241,177660,57713.0746,89176045.496557
2023-01-20 00:00:00,1551.09,1563.88,1542.02,1550.33,75309.7224,2023-01-20 07:59:59.999,116808775.324237,139498,35889.0701,55667467.688676
2023-01-20 08:00:00,1550.32,1569.9,1545.26,1563.69,91446.1245,2023-01-20 15:59:59.999,142320994.280643,163437,47188.8209,73454825.297349
2023-01-20 16:00:00,1563.69,1669.9,1561.61,1658.52,273815.1505,2023-01-20 23:59:59.999,443098148.265783,407698,147180.1304,238090528.346212
2023-01-21 00:00:00,1658.53,1676.61,1642.6,1651.19,119468.2778,2023-01-21 07:59:59.999,197702538.596079,159683,57917.4007,95855573.513334
2023-01-21 08:00:00,1651.2,1679.26,1616.21,1647.26,244220.6945,2023-01-21 15:59:59.999,402951125.654915,291603,123478.8396,203780821.330758
2023-01-21 16:00:00,1647.27,1668.88,1622.09,1626.66,130559.6286,2023-01-21 23:59:59.999,215336431.095857,197409,61189.0543,101038605.506163
2023-01-22 00:00:00,1626.65,1636.49,1604.0,1627.08,107813.1694,2023-01-22 07:59:59.999,175095662.141014,149496,55709.0395,90476230.416234
2023-01-22 08:00:00,1627.07,1650.51,1617.54,1635.51,145862.9153,2023-01-22 15:59:59.999,238072949.420125,170414,74535.2499,121645243.834622
2023-01-22 16:00:00,1635.5,1663.89,1607.06,1627.44,178053.6062,2023-01-22 23:59:59.999,290715207.056266,230099,85901.9285,140280486.009459
2023-01-23 00:00:00,1627.43,1642.58,1625.68,1633.3,83864.9686,2023-01-23 07:59:59.999,137114134.245843,151076,41848.398,68422919.985484
2023-01-23 08:00:00,1633.31,1648.09,1585.29,1620.85,188437.1192,2023-01-23 15:59:59.999,306005313.400769,265444,93456.469,151821991.971917
2023-01-23 16:00:00,1620.84,1640.49,1610.04,1626.29,134965.0278,2023-01-23 23:59:59.999,219322828.36003,186324,67721.5999,110069604.749552
2023-01-24 00:00:00,1626.28,1641.46,1622.8,1635.77,85056.6307,2023-01-24 07:59:59.999,139076798.403886,142181,43354.1332,70894286.038415
2023-01-24 08:00:00,1635.77,1637.28,1604.0,1620.58,153191.2367,2023-01-24 15:59:59.999,248283203.293041,207065,72565.2174,117597435.042591
2023-01-24 16:00:00,1620.57,1624.45,1535.0,1555.97,224027.4569,2023-01-24 23:59:59.999,355123247.081521,315014,103609.908,164303184.811118
2023-01-25 00:00:00,1555.97,1558.91,1518.0,1553.81,185843.0747,2023-01-25 07:59:59.999,286699375.616355,230400,96701.5943,149192438.778859
2023-01-25 08:00:00,1553.82,1566.58,1525.0,1543.95,186330.5914,2023-01-25 15:59:59.999,288445617.506862,238970,92846.0221,143759062.516273
2023-01-25 16:00:00,1543.95,1641.0,1541.39,1611.94,274301.2505,2023-01-25 23:59:59.999,435813315.400042,363206,147252.7187,234066226.720417
2023-01-26 00:00:00,1611.95,1632.84,1597.3,1604.68,171184.3025,2023-01-26 07:59:59.999,276420294.959788,191273,79087.8676,127720915.391871
2023-01-26 08:00:00,1604.69,1621.06,1584.12,1589.79,234112.8678,2023-01-26 15:59:59.999,376165910.44243,271282,111451.422,179115365.115166
2023-01-26 16:00:00,1589.71,1611.26,1577.43,1601.09,127480.6763,2023-01-26 23:59:59.999,203708247.146854,199155,65045.2073,103963774.948343
2023-01-27 00:00:00,1601.08,1606.53,1552.54,1585.4,196172.217,2023-01-27 07:59:59.999,308742736.248782,251489,108318.6485,170374651.968715
2023-01-27 08:00:00,1585.4,1594.55,1561.0,1574.86,154507.7119,2023-01-27 15:59:59.999,243828217.514255,241865,75614.2508,119345013.623898
2023-01-27 16:00:00,1574.86,1621.0,1573.98,1597.62,161413.4586,2023-01-27 23:59:59.999,258323505.829775,227985,87792.7907,140511106.666567
2023-01-28 00:00:00,1597.61,1606.83,1585.81,1592.68,82282.7747,2023-01-28 07:59:59.999,131484890.702533,140945,40704.198,65049664.676153
2023-01-28 08:00:00,1592.68,1594.0,1561.76,1578.43,149113.8892,2023-01-28 15:59:59.999,235331497.675765,190876,76125.301,120091437.955215
2023-01-28 16:00:00,1578.42,1580.55,1555.99,1572.1,82278.9935,2023-01-28 23:59:59.999,129193035.254471,130167,42978.054,67484487.997171
2023-01-29 00:00:00,1572.1,1618.99,1566.33,1592.58,160425.2367,2023-01-29 07:59:59.999,256259547.383779,218691,82989.0658,132570564.142205
2023-01-29 08:00:00,1592.59,1626.64,1588.97,1611.44,170348.5112,2023-01-29 15:59:59.999,274062776.168189,223165,89043.6889,143254979.598585
2023-01-29 16:00:00,1611.44,1660.0,1605.46,1644.72,220994.1655,2023-01-29 23:59:59.999,361812787.476542,305199,109743.263,179652998.213787
2023-01-30 00:00:00,1644.73,1647.53,1621.8,1627.45,105972.4867,2023-01-30 07:59:59.999,173353759.407751,161327,49422.4502,80847085.176996
2023-01-30 08:00:00,1627.44,1630.11,1567.68,1585.18,295191.3693,2023-01-30 15:59:59.999,469545558.690839,349280,145808.668,231841912.584356
2023-01-30 16:00:00,1585.18,1590.46,1535.0,1566.2,193891.4721,2023-01-30 23:59:59.999,302763775.819527,273096,92089.9225,143788686.568185
2023-01-31 00:00:00,1566.21,1581.08,1561.63,1580.04,106449.9249,2023-01-31 07:59:59.999,167120025.445177,164383,53650.0338,84240142.825472
2023-01-31 08:00:00,1580.03,1596.13,1565.82,1588.99,122280.1807,2023-01-31 15:59:59.999,193130791.551265,188373,60157.3373,95029054.430283
2023-01-31 16:00:00,1589.0,1605.18,1564.02,1585.33,120126.5695,2023-01-31 23:59:59.999,190611457.151251,212369,59991.5956,95210357.590307
2023-02-01 00:00:00,1585.32,1592.94,1569.67,1575.36,82153.5989,2023-02-01 07:59:59.999,129980106.447959,151454,40912.2341,64739243.166985
2023-02-01 08:00:00,1575.37,1589.8,1566.24,1575.53,111005.2864,2023-02-01 15:59:59.999,175224291.886018,197900,56730.4604,89558655.117168
2023-02-01 16:00:00,1575.53,1647.77,1555.18,1641.68,281458.2856,2023-02-01 23:59:59.999,452769941.554174,445920,148427.5272,238893661.612767
2023-02-02 00:00:00,1641.67,1696.38,1639.32,1664.21,209277.1961,2023-02-02 07:59:59.999,349914233.620262,305212,104158.6948,174059858.26156
2023-02-02 08:00:00,1664.21,1690.0,1650.0,1678.14,182339.3082,2023-02-02 15:59:59.999,304606299.329321,258712,93923.3517,156961351.377318
2023-02-02 16:00:00,1678.15,1714.68,1626.85,1643.12,237572.3831,2023-02-02 23:59:59.999,397583993.923074,375621,116607.7608,195329340.549172
2023-02-03 00:00:00,1643.12,1650.43,1630.67,1637.49,102159.7025,2023-02-03 07:59:59.999,167728298.021229,170181,48486.9313,79615935.790423
2023-02-03 08:00:00,1637.5,1675.0,1625.93,1663.93,245737.4661,2023-02-03 15:59:59.999,405091861.868865,324481,122106.3514,201283772.618705
2023-02-03 16:00:00,1663.93,1676.0,1642.4,1663.52,116917.8634,2023-02-03 23:59:59.999,194129009.540328,220013,58979.7622,97947275.492213
2023-02-04 00:00:00,1663.52,1665.95,1645.43,1658.17,73265.7107,2023-02-04 07:59:59.999,121355802.855536,153751,35069.4067,58079088.561015
2023-02-04 08:00:00,1658.17,1695.29,1651.39,1679.97,139020.5994,2023-02-04 15:59:59.999,232662626.924612,225121,69885.6925,116954054.176145
2023-02-04 16:00:00,1679.97,1689.0,1658.53,1666.38,95940.8194,2023-02-04 23:59:59.999,160839566.20565,180436,48502.0428,81320407.568063
2023-02-05 00:00:00,1666.39,1671.2,1656.68,1668.14,84668.1787,2023-02-05 07:59:59.999,140914635.311341,148907,41017.7237,68263156.594872
2023-02-05 08:00:00,1668.15,1673.81,1635.93,1644.18,153610.1412,2023-02-05 15:59:59.999,253941079.567032,247728,72955.7254,120607240.470573
2023-02-05 16:00:00,1644.18,1647.45,1609.3,1629.02,175301.3549,2023-02-05 23:59:59.999,285271577.048371,283792,84567.4285,137611061.770982
2023-02-06 00:00:00,1629.01,1642.53,1608.53,1635.41,107757.9773,2023-02-06 07:59:59.999,175295867.046652,179317,52684.8894,85732082.929682
2023-02-06 08:00:00,1635.41,1649.3,1619.86,1649.01,134938.792,2023-02-06 15:59:59.999,220172851.636634,216943,70044.4497,114301572.648927
2023-02-06 16:00:00,1649.0,1658.56,1605.01,1614.29,141422.6504,2023-02-06 23:59:59.999,231362434.0043,240328,69073.4541,113067662.960988
2023-02-07 00:00:00,1614.28,1638.06,1613.14,1632.29,91407.7259,2023-02-07 07:59:59.999,148958034.825972,160526,50226.0435,81851311.040888
2023-02-07 08:00:00,1632.3,1647.87,1626.63,1630.59,118926.6528,2023-02-07 15:59:59.999,194862722.886922,199164,59818.4094,98025107.795453
2023-02-07 16:00:00,1630.58,1678.37,1624.39,1671.03,241588.0213,2023-02-07 23:59:59.999,399814459.015658,386882,124879.5996,206721030.746377
2023-02-08 00:00:00,1671.03,1697.91,1668.08,1677.67,124287.6422,2023-02-08 07:59:59.999,208932075.745387,205633,64931.2016,109159963.186615
2023-02-08 08:00:00,1677.67,1681.98,1649.51,1653.08,146062.3789,2023-02-08 15:59:59.999,243771894.068654,224806,67957.9674,113421318.184715
2023-02-08 16:00:00,1653.08,1660.0,1630.47,1650.43,147616.2328,2023-02-08 23:59:59.999,243089367.763394,240594,73048.9517,120297524.167036
2023-02-09 00:00:00,1650.42,1656.17,1608.8,1629.87,212507.7573,2023-02-09 07:59:59.999,345905273.196465,273545,109449.7078,178096082.038991
2023-02-09 08:00:00,1629.88,1649.24,1625.7,1632.08,106936.1504,2023-02-09 15:59:59.999,174959904.397935,201457,51479.1256,84227447.315421
2023-02-09 16:00:00,1632.07,1633.67,1524.4,1545.35,338567.7887,2023-02-09 23:59:59.999,533149194.988992,498877,156316.1032,246142598.997622
2023-02-10 00:00:00,1545.35,1555.01,1529.36,1551.7,153976.0938,2023-02-10 07:59:59.999,237938728.857287,199925,76604.2152,118392869.929334
2023-02-10 08:00:00,1551.7,1554.46,1506.0,1522.36,147346.4984,2023-02-10 15:59:59.999,226639498.505076,220357,65780.3419,101198542.745965
2023-02-10 16:00:00,1522.35,1539.19,1490.0,1513.06,183331.6277,2023-02-10 23:59:59.999,278586416.149136,261933,78467.9387,119169256.453464
2023-02-11 00:00:00,1513.05,1523.58,1507.53,1520.81,73481.6921,2023-02-11 07:59:59.999,111402439.667082,126294,37914.8287,57472393.216199
2023-02-11 08:00:00,1520.8,1526.8,1515.0,1522.83,117483.4596,2023-02-11 15:59:59.999,178706654.004512,152765,57095.4874,86851395.710569
2023-02-11 16:00:00,1522.83,1543.0,1505.0,1538.51,98726.4191,2023-02-11 23:59:59.999,150548014.056744,161447,46569.583,71044227.307009
2023-02-12 00:00:00,1538.5,1539.27,1528.97,1530.83,48731.81,2023-02-12 07:59:59.999,74724337.634684,103065,23118.1924,35451249.520801
2023-02-12 08:00:00,1530.84,1541.0,1521.12,1536.09,87343.3211,2023-02-12 15:59:59.999,133772171.96544,147625,42392.351,64942106.884045
2023-02-12 16:00:00,1536.09,1548.02,1493.08,1514.83,150683.2429,2023-02-12 23:59:59.999,229518182.70791,239919,69234.4331,105431667.169336
2023-02-13 00:00:00,1514.82,1526.1,1496.67,1522.39,131338.9852,2023-02-13 07:59:59.999,198893388.728408,175432,58619.7372,88776359.180245
2023-02-13 08:00:00,1522.39,1522.83,1466.0,1475.71,334182.3928,2023-02-13 15:59:59.999,497136189.336279,360657,154624.0183,229963538.126566
2023-02-13 16:00:00,1475.71,1510.43,1461.93,1505.24,177631.0124,2023-02-13 23:59:59.999,263614645.270386,252313,93457.544,138772148.175436
2023-02-14 00:00:00,1505.25,1508.72,1494.09,1506.0,90586.377,2023-02-14 07:59:59.999,136014527.403208,163057,40403.7333,60666662.266217
2023-02-14 08:00:00,1506.01,1569.0,1482.66,1544.83,408979.2106,2023-02-14 15:59:59.999,622938325.451744,454258,203669.4349,310333229.462747
2023-02-14 16:00:00,1544.84,1564.69,1534.02,1555.71,169398.7892,2023-02-14 23:59:59.999,262690082.459023,244023,85713.0501,132918988.443509
2023-02-15 00:00:00,1555.7,1557.43,1542.55,1547.56,78750.4676,2023-02-15 07:59:59.999,121996843.113357,149160,37787.7983,58537000.649787
2023-02-15 08:00:00,1547.56,1593.67,1544.5,1579.5,238030.5874,2023-02-15 15:59:59.999,374733695.010704,286870,124602.6918,196051174.293803
2023-02-15 16:00:00,1579.5,1680.0,1573.47,1674.92,264426.8036,2023-02-15 23:59:59.999,431722415.820988,416704,141357.2689,230778768.933531
2023-02-16 00:00:00,1674.92,1712.24,1672.53,1681.89,241406.596,2023-02-16 07:59:59.999,408180263.778479,365042,131164.251,221798452.117747
2023-02-16 08:00:00,1681.9,1728.69,1665.24,1724.14,253058.7468,2023-02-16 15:59:59.999,427527181.236425,358269,132277.3333,223556050.2312
2023-02-16 16:00:00,1724.14,1742.97,1633.72,1637.84,338258.3303,2023-02-16 23:59:59.999,572388711.851312,497451,158678.6652,268691097.995335
2023-02-17 00:00:00,1637.83,1670.05,1630.51,1653.45,159491.2249,2023-02-17 07:59:59.999,264169141.286367,270346,83450.0193,138233266.822417
2023-02-17 08:00:00,1653.46,1683.55,1646.09,1673.11,194575.0774,2023-02-17 15:59:59.999,324031462.804815,305355,100803.2555,167921591.61517
2023-02-17 16:00:00,1673.11,1722.0,1662.27,1693.87,225868.3607,2023-02-17 23:59:59.999,382691258.967113,364321,114022.2588,193248341.183635
2023-02-18 00:00:00,1693.81,1704.46,1686.11,1690.72,102893.8076,2023-02-18 07:59:59.999,174591093.707591,156149,47830.5043,81168064.417488
2023-02-18 08:00:00,1690.71,1699.49,1685.69,1695.5,77241.1681,2023-02-18 15:59:59.999,130810316.959923,150255,38707.1959,65557085.414867
2023-02-18 16:00:00,1695.5,1713.13,1679.77,1691.62,87170.8056,2023-02-18 23:59:59.999,147568362.942736,151578,44854.6665,75944226.037903
2023-02-19 00:00:00,1691.62,1709.63,1689.5,1693.15,98600.879,2023-02-19 07:59:59.999,167344852.006383,144907,50324.4581,85405071.181791
2023-02-19 08:00:00,1693.15,1723.85,1690.8,1711.3,117049.7833,2023-02-19 15:59:59.999,199320291.284799,186983,61969.0344,105540481.279615
2023-02-19 16:00:00,1711.3,1726.59,1666.14,1679.75,185372.3854,2023-02-19 23:59:59.999,313426884.040116,302224,86086.4175,145608095.293181
2023-02-20 00:00:00,1679.74,1698.34,1650.56,1695.79,152687.0654,2023-02-20 07:59:59.999,256233833.372042,226414,78059.6937,131029809.751013
2023-02-20 08:00:00,1695.79,1719.89,1688.5,1707.23,183296.2926,2023-02-20 15:59:59.999,312979200.045869,303930,97940.986,167240565.887682
2023-02-20 16:00:00,1707.24,1711.99,1684.32,1703.27,115331.4755,2023-02-20 23:59:59.999,195985918.545666,221772,57136.0813,97102303.80176
2023-02-21 00:00:00,1703.27,1716.66,1695.01,1704.05,123718.2327,2023-02-21 07:59:59.999,210868302.034743,201397,63648.7482,108501758.717801
2023-02-21 08:00:00,1704.05,1715.0,1658.74,1671.97,239208.6291,2023-02-21 15:59:59.999,401789742.159878,367714,117665.2003,197641037.826926
2023-02-21 16:00:00,1671.97,1686.69,1636.3,1659.76,157427.607,2023-02-21 23:59:59.999,261478654.08997,268790,79753.8856,132508699.703875
2023-02-22 00:00:00,1659.77,1666.95,1621.59,1643.86,156890.3734,2023-02-22 07:59:59.999,257808231.215745,275869,72452.5172,119078869.763178
2023-02-22 08:00:00,1643.85,1650.62,1604.5,1613.73,188266.2893,2023-02-22 15:59:59.999,307059134.3303,323389,91145.6839,148714304.958789
2023-02-22 16:00:00,1613.72,1645.0,1595.07,1643.14,183718.8182,2023-02-22 23:59:59.999,297115123.470526,288359,97879.0938,158297993.013752
2023-02-23 00:00:00,1643.15,1679.0,1637.19,1666.7,144970.0694,2023-02-23 07:59:59.999,240781577.258971,248129,74634.8215,123970375.555216
2023-02-23 08:00:00,1666.7,1673.21,1628.75,1656.0,225854.7678,2023-02-23 15:59:59.999,373684784.315958,358120,111121.8249,183856097.460527
2023-02-23 16:00:00,1655.99,1661.7,1635.0,1650.53,130481.1345,2023-02-23 23:59:59.999,215288397.990586,242846,64301.4488,106091671.46229
2023-02-24 00:00:00,1650.52,1664.66,1641.08,1651.7,103935.4935,2023-02-24 07:59:59.999,171604472.187664,194000,51506.3775,85046958.760658
2023-02-24 08:00:00,1651.69,1657.65,1599.43,1602.94,187606.3155,2023-02-24 15:59:59.999,306510407.346903,292487,87891.3999,143640827.346662
2023-02-24 16:00:00,1602.94,1622.87,1575.64,1607.8,220973.6892,2023-02-24 23:59:59.999,353049694.583673,342762,105541.6788,168689304.91926
2023-02-25 00:00:00,1607.8,1608.98,1593.95,1603.99,75225.7286,2023-02-25 07:59:59.999,120419490.09982,151854,36370.3454,58225518.060524
2023-02-25 08:00:00,1603.99,1607.56,1592.46,1597.06,91682.6168,2023-02-25 15:59:59.999,146709467.099865,161852,46483.3929,74385804.9874
2023-02-25 16:00:00,1597.06,1600.92,1557.33,1594.58,123279.6937,2023-02-25 23:59:59.999,194999235.904708,219128,61242.4964,96877396.266956
2023-02-26 00:00:00,1594.58,1606.21,1587.76,1599.84,67994.7349,2023-02-26 07:59:59.999,108672397.921818,139857,33117.5038,52928055.940149
2023-02-26 08:00:00,1599.85,1614.96,1595.02,1605.09,77673.3072,2023-02-26 15:59:59.999,124551606.726348,161104,38255.6732,61354036.363105
2023-02-26 16:00:00,1605.09,1651.26,1598.54,1641.36,162939.952,2023-02-26 23:59:59.999,265778374.871963,243047,81704.7618,133306653.996259
2023-02-27 00:00:00,1641.37,1650.91,1631.15,1636.33,95868.1282,2023-02-27 07:59:59.999,157138415.647387,166430,45892.8057,75229308.402124
2023-02-27 08:00:00,1636.32,1665.22,1632.13,1644.26,173010.3145,2023-02-27 15:59:59.999,285441499.526035,266574,87471.9093,144319903.184945
2023-02-27 16:00:00,1644.27,1646.65,1608.0,1633.45,162982.9702,2023-02-27 23:59:59.999,265261207.884185,246767,81838.1778,133187266.567074
2023-02-28 00:00:00,1633.45,1636.23,1617.87,1619.24,86580.3352,2023-02-28 07:59:59.999,141043115.4083,139651,41572.105,67727070.394977
2023-02-28 08:00:00,1619.23,1647.52,1616.34,1641.3,132126.1215,2023-02-28 15:59:59.999,215702182.151197,232968,68608.0999,111998280.872575
2023-02-28 16:00:00,1641.29,1646.38,1596.66,1605.23,174816.708,2023-02-28 23:59:59.999,283405468.751708,253668,82081.2709,133153917.899608
2023-03-01 00:00:00,1605.24,1661.56,1595.0,1650.91,183945.086,2023-03-01 07:59:59.999,300507705.242689,265971,93337.0656,152462075.336746
2023-03-01 08:00:00,1650.91,1669.72,1646.06,1657.47,148403.3429,2023-03-01 15:59:59.999,245617185.618398,238971,71668.8521,118626020.04481
2023-03-01 16:00:00,1657.46,1666.19,1631.03,1665.22,142108.3946,2023-03-01 23:59:59.999,234507362.745279,220604,68804.7816,113523380.220526
2023-03-02 00:00:00,1665.23,1677.86,1639.08,1644.22,117890.631,2023-03-02 07:59:59.999,194760468.134222,209528,59446.5496,98227317.514959
2023-03-02 08:00:00,1644.21,1648.69,1619.18,1628.31,165927.6315,2023-03-02 15:59:59.999,271245149.893543,243939,80284.1267,131214078.887864
2023-03-02 16:00:00,1628.31,1658.0,1621.45,1647.86,139205.5457,2023-03-02 23:59:59.999,228359259.476643,190933,70177.6717,115081264.249779
2023-03-03 00:00:00,1647.86,1649.25,1544.39,1568.08,400843.8779,2023-03-03 07:59:59.999,630910583.836463,471720,194482.2547,305840123.876544
2023-03-03 08:00:00,1568.09,1580.87,1560.56,1566.5,176217.0463,2023-03-03 15:59:59.999,276498442.291258,280203,85017.2173,133399707.251613
2023-03-03 16:00:00,1566.51,1574.66,1547.21,1569.45,165755.6734,2023-03-03 23:59:59.999,259164970.616515,256210,76543.3937,119678923.438178
2023-03-04 00:00:00,1569.45,1577.53,1562.71,1568.83,66818.3457,2023-03-04 07:59:59.999,104956655.531969,137160,34562.1267,54291906.951455
2023-03-04 08:00:00,1568.83,1572.12,1561.64,1561.87,59174.8758,2023-03-04 15:59:59.999,92795969.209304,137182,28420.4748,44565136.568192
2023-03-04 16:00:00,1561.88,1568.67,1549.12,1566.73,111647.0391,2023-03-04 23:59:59.999,174113012.053183,167816,51541.0381,80385413.406943
2023-03-05 00:00:00,1566.74,1588.77,1553.05,1568.62,121225.5729,2023-03-05 07:59:59.999,190628206.922251,197407,59596.8805,93730338.070641
2023-03-05 08:00:00,1568.61,1574.31,1564.03,1569.22,68368.8383,2023-03-05 15:59:59.999,107324439.041704,143409,33011.0467,51819698.083486
2023-03-05 16:00:00,1569.21,1579.45,1556.15,1564.58,109646.3303,2023-03-05 23:59:59.999,171776452.498783,164218,53644.9299,84036259.427255
2023-03-06 00:00:00,1564.57,1572.8,1554.44,1561.18,91777.095,2023-03-06 07:59:59.999,143351995.128765,170912,44346.7259,69268107.73715
2023-03-06 08:00:00,1561.19,1583.49,1557.57,1578.0,107227.1092,2023-03-06 15:59:59.999,168175987.293772,171324,54071.4526,84825420.171589
2023-03-06 16:00:00,1578.0,1580.83,1559.41,1565.84,108705.0969,2023-03-06 23:59:59.999,170618781.54386,152894,53011.0881,83222133.274897
2023-03-07 00:00:00,1565.84,1584.49,1561.48,1571.35,80609.7371,2023-03-07 07:59:59.999,126760925.606097,133072,41917.698,65916599.130198
2023-03-07 08:00:00,1571.34,1573.0,1536.14,1560.79,197378.2595,2023-03-07 15:59:59.999,307544438.026538,256014,99185.9961,154565711.33977
2023-03-07 16:00:00,1560.71,1565.61,1543.1,1561.96,159959.9066,2023-03-07 23:59:59.999,248560277.111777,212071,81734.4773,127015597.466154
2023-03-08 00:00:00,1561.95,1570.89,1548.0,1551.29,97315.1153,2023-03-08 07:59:59.999,151749826.857043,159283,47102.6851,73462233.093237
2023-03-08 08:00:00,1551.29,1566.02,1541.2,1560.39,178133.6996,2023-03-08 15:59:59.999,276862919.047045,246553,89415.7682,138975449.014344
2023-03-08 16:00:00,1560.39,1565.25,1523.61,1532.38,184652.9509,2023-03-08 23:59:59.999,285939650.089191,241361,90607.3881,140338720.615079
2023-03-09 00:00:00,1532.38,1545.0,1531.03,1536.91,90259.5412,2023-03-09 07:59:59.999,138834183.942493,144825,46297.7959,71206935.393075
2023-03-09 08:00:00,1536.92,1546.45,1522.52,1534.04,154767.2318,2023-03-09 15:59:59.999,237563009.677816,222345,78561.6494,120587893.480948
2023-03-09 16:00:00,1534.05,1537.81,1408.0,1437.32,473458.3634,2023-03-09 23:59:59.999,695999684.287269,547765,215561.3706,316954740.220789
2023-03-10 00:00:00,1437.32,1437.5,1391.56,1412.27,303103.6113,2023-03-10 07:59:59.999,429933203.251758,332739,140510.4071,199288917.930752
2023-03-10 08:00:00,1412.27,1434.68,1368.39,1417.03,410584.3644,2023-03-10 15:59:59.999,574116347.176841,482054,200996.8929,281141668.715252
2023-03-10 16:00:00,1417.03,1439.43,1399.99,1426.44,246574.4752,2023-03-10 23:59:59.999,349691838.39866,340416,120911.3232,171488403.64594
2023-03-11 00:00:00,1426.43,1476.0,1414.15,1416.65,635408.4363,2023-03-11 07:59:59.999,923899812.832343,646166,317055.2571,461197315.135737
2023-03-11 08:00:00,1416.66,1450.51,1408.4,1428.01,422048.042,2023-03-11 15:59:59.999,603411381.959573,466379,198292.6959,283497149.606064
2023-03-11 16:00:00,1428.0,1478.07,1422.32,1471.97,317403.1418,2023-03-11 23:59:59.999,460615657.556458,354711,158707.1974,230360223.76756
2023-03-12 00:00:00,1471.93,1475.05,1449.9,1459.56,221271.3009,2023-03-12 07:59:59.999,323909861.983992,256125,109930.1738,160930352.989389
2023-03-12 08:00:00,1459.57,1467.53,1448.3,1455.88,201839.1266,2023-03-12 15:59:59.999,294554225.252027,235422,92838.483,135497002.146826
2023-03-12 16:00:00,1455.88,1594.19,1453.74,1580.33,579244.6654,2023-03-12 23:59:59.999,888375653.233635,762352,304847.6713,467511568.546828
2023-03-13 00:00:00,1580.33,1622.6,1573.07,1606.84,381616.6285,2023-03-13 07:59:59.999,609748310.010216,516765,194700.7411,311076203.846018
2023-03-13 08:00:00,1606.84,1693.49,1565.0,1664.68,605528.4268,2023-03-13 15:59:59.999,980423806.100942,801888,313897.3401,508612995.743918
2023-03-13 16:00:00,1664.69,1685.0,1646.86,1673.45,240918.55,2023-03-13 23:59:59.999,402105768.685183,352630,122788.2246,204933374.780934
2023-03-14 00:00:00,1673.44,1695.0,1658.54,1666.63,245879.539,2023-03-14 07:59:59.999,411562887.127457,396578,128958.842,215875732.912034
2023-03-14 08:00:00,1666.63,1780.02,1655.24,1770.03,604785.6732,2023-03-14 15:59:59.999,1040426556.291676,777404,313851.3323,539802400.216378
